Event ID,Event Name,Event Tags,Society ID,Society Name,Event Date
2131,Beginners/Improvers Climbing & Bouldering Session at the Edge - Wednesday 21st February at 15.00,"Sports & Active, Give it a Go, Health, Wellbeing & Support",455,University of Leeds Events,21/02/2024 15:00
2132,Beginners/Improvers Climbing & Bouldering Session at the Edge - Wednesday 28th February at 15.00,"Health, Wellbeing & Support, Give it a Go, Sports & Active",455,University of Leeds Events,28/02/2024 15:00
2133,LMD Basketball GIAG,"Free, Give it a Go",462,Leeds Medics and Dentists Basketball Club,16/02/2024 18:30
2134,Potluck 2,Free,384,Wilderness Medicine,24/02/2024 19:00
2135,Snowdon Charity Hike,,178,Islamic,12/02/2024 09:00
2136,Law Ball 2024,"Food & Drink, Live Music & Performance",197,Law,15/03/2024 19:00
2137,Charity Dinner,Food & Drink,178,Islamic,28/02/2024 17:00
2139,Tour de Yorkshire Round 6 - Karting North East,"Sports & Active, Alcohol-Free, Trips & Days Out",244,Motorsport Society,21/02/2024 10:20
2140,MASSOC GIAG Semester 2,"Free, Give it a Go",224,Malaysian & Singaporean,23/02/2024 18:30
2141,GIAG @ The Terrace,"Give it a Go, Free",344,Students for Sensible Drug Policy,15/02/2024 20:00
2142,V-Day X CNY HOMED Craft event!,"£5 or less, Alcohol-Free, Family-Friendly, Campaigns & Volunteering, Arts & Creative",161,Homed,16/02/2024 18:00
2143,Wellbeing Yoga,"Free, Health, Wellbeing & Support, Sports & Active",455,University of Leeds Events,01/03/2024 12:00
2144,Wellbeing Yoga,"Free, Health, Wellbeing & Support, Sports & Active",455,University of Leeds Events,08/03/2024 12:00
2145,Wellbeing Yoga,"Free, Health, Wellbeing & Support, Sports & Active",455,University of Leeds Events,15/03/2024 12:00
2146,Wellbeing Yoga,"Free, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,22/03/2024 12:00
2147,Wellbeing Pilates,"Free, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,12/03/2024 13:30
2148,Wellbeing Pilates,"Free, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,19/03/2024 13:30
2149,Wellbeing Pilates,"Free, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,26/03/2024 13:30
2150,Wellbeing Circuits,"Free, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,29/02/2024 12:00
2151,Wellbeing Circuits,"Free, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,07/03/2024 12:00
2152,Wellbeing Circuits,"Free, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,14/03/2024 12:00
2153,Wellbeing Circuits,"Free, Health, Wellbeing & Support, Sports & Active, Alcohol-Free",455,University of Leeds Events,21/03/2024 12:00
2154,Bowling Social,Alcohol-Free,193,Labour,27/02/2023 19:00
2155,WILS X LUBS Pub Quiz,£5 or less,389,Women In Leadership,27/02/2024 19:00
2156,MAA Month Movie Night,"Alcohol-Free, Cinema & Theatre, Campaigns & Volunteering",43,Bengali,15/02/2024 17:30
2157,LAMMPS Presents: Our House (The Madness Musical) Thursday Evening,"Cinema & Theatre, Arts & Creative, Live Music & Performance",196,LAMMPS,14/03/2024 19:00
2158,LAMMPS Presents: Our House (The Madness Musical) Friday Evening,"Cinema & Theatre, Live Music & Performance, Arts & Creative",196,LAMMPS,15/03/2024 19:00
2159,LAMMPS Presents: Our House (The Madness Musical) Saturday Matinee,"Cinema & Theatre, Arts & Creative, Live Music & Performance",196,LAMMPS,16/03/2024 14:00
2160,LAMMPS Presents: Our House (The Madness Musical) Saturday Evening,"Cinema & Theatre, Live Music & Performance, Arts & Creative",196,LAMMPS,16/03/2024 19:00
2161,Boys Night,"£5 or less, Alcohol-Free, Sports & Active",43,Bengali,21/02/2024 18:00
2162,Neurodivergent Society GIAG (2nd semester),"Free, Fresh Start 2024",256,Neurodivergent,14/02/2024 17:00
2165,Classes Monday 19th - Friday 23rd February 2024,Sports & Active,376,Vertical Fitness,16/02/2024 14:00
2166,Beginner Navigation Session,Other,154,Hiking,06/03/2024 18:30
2167,Advanced Navigation Session,Other,154,Hiking,13/03/2024 18:30
2168,Vertical Fitness Pole Dancing Collab,,332,Sport for Non-Sporters,22/02/2024 17:00
2169,Volunteer with SSAFE,"Free, Campaigns & Volunteering, Arts & Creative",336,SSAFE (Suicide Support and Awareness for Everyone),21/02/2024 17:00
2170,Charity Casino Night,Other,86,CompSoc,02/03/2024 19:00
2171,Galentines Day,,440,Arab Society,18/02/2024 17:00
2172,FIFA NIGHT,"£5 or less, Alcohol-Free, Other",522,Telugu Students Society,25/02/2024 18:00
2173,Boozy Beads!,"£5 or less, Arts & Creative",275,Performance and Cultural Industries (PCI),19/02/2024 18:00
2174,ABSOC BOWLING,"£5 or less, Alcohol-Free",8,Ahlul Bayt,20/02/2024 18:00
2175,SLAPsoc Bingo,£5 or less,330,"Spanish, Latin American and Portuguese Society (SLAPSOC)",11/03/2024 19:00
2176,Somsoc Sip & Paint,"£5 or less, Alcohol-Free, Arts & Creative",528,SomSoc,20/02/2024 18:30
2177,Pole Workshop with VF!,"£5 or less, Sports & Active",314,Sexpression,22/02/2024 18:00
2178,First Year Quiz Night,"Free, Alcohol-Free",197,Law,22/02/2024 17:30
2179,Snooker GIAG!,Give it a Go,285,Pool and Snooker,21/02/2024 15:00
2180,Tour de Yorkshire Endurance Round 2 - Parkwood,"Alcohol-Free, Sports & Active, Trips & Days Out",244,Motorsport Society,03/03/2024 12:30
2181,SASHA x Vertical Fitness,"Sports & Active, Health, Wellbeing & Support, Alcohol-Free",438,Students Against Sexual Harassment & Assault (SASHA),22/02/2024 19:00
2182,Weekend away to North Pennines,"Trips & Days Out, Sports & Active",97,Cycling,22/03/2024 09:00
2183,BUKC 2024 Round 3- KNE,Sports & Active,244,Motorsport Society,06/03/2024 08:00
2184,Tenpin Bowling,Alcohol-Free,281,Physics,12/03/2024 19:15
2185,Shakira belly dance workshop,,42,Belly Dance Society,24/02/2024 10:00
2186,Climbing Social with LUUSAG,"Alcohol-Free, Sports & Active",153,High on Life,29/02/2024 19:20
2187,The Speed Show 2024,Trips & Days Out,244,Motorsport Society,25/02/2024 08:30
2188,BPM Vinyl DJ Workshop,Free,54,BPM - Electronic Music and DJ Society,22/02/2024 21:00
2189,Deloitte - Insight and Skills Workshop,"Free, Academic",113,Enactus Leeds,22/02/2024 18:00
2190,LSTV Give It a Go (Semester 2),"Give it a Go, Free, Alcohol-Free",217,LSTV,22/02/2024 17:30
2191,The Boardroom Trip (Wales),"£5 or less, Sports & Active, Trips & Days Out",500,Leeds Medics Climbing,25/02/2024 09:30
2192,MSRC x BSL - Medical Signs,"Free, Health, Wellbeing & Support, Academic, Give it a Go",536,British Sign Language,23/02/2024 18:00
2193,Board games @ KULT,"Free, Alcohol-Free, Health, Wellbeing & Support",546,Motorbike Society,22/02/2024 19:00
2196,CPR workshop,Free,565,Leeds Heart Beats,08/03/2024 11:30
2198,Boob Clay making workshop,Arts & Creative,208,Leeds Uni Boob Team,23/02/2024 20:30
2199,"Tea, Talk, and Two-Wheeled Triumphs: Women's Empowerment Event","Free, Health, Wellbeing & Support, Alcohol-Free, Food & Drink",546,Motorbike Society,01/03/2024 11:00
2200,National Margarita Day,"Free, Live Music & Performance, Food & Drink, Club Nights & Gigs",514,Latin American,22/02/2024 19:00
2201,Ceilidh at Devonshire Hall,"Live Music & Performance, Fresh Start 2024, Alcohol-Free, £5 or less",128,Folk and Thackray Sage Morris,25/02/2024 19:00
2202,The Right to Walk GIAG pt 2,"Give it a Go, Free",465,The Right to Walk,20/02/2024 14:30
2203,MASSoc Ball 2024,Food & Drink,224,Malaysian & Singaporean,10/03/2024 18:45
2204,Clay Making Workshop - Art Society and UBTSoc Colab,"£5 or less, Arts & Creative",22,Art,23/02/2024 20:30
2205,Classics Soirée (29/02),"Food & Drink, Academic",79,Classics,29/02/2024 17:00
2206,WILS X ARTSOC Jewellery Making,"£5 or less, Arts & Creative",389,Women In Leadership,29/02/2024 16:30
2207,AI^2 Forum February 2024,"Free, Food & Drink",555,Artificial Intelligence Society,28/02/2024 16:00
2213,International Womens' Day Boob School,"Health, Wellbeing & Support",208,Leeds Uni Boob Team,08/03/2024 18:00
2214,AvSoc Emma Henderson Talk,"Free, Alcohol-Free, Academic",28,Aviation,27/02/2024 18:30
2215,AVSOC goes Flying,Trips & Days Out,28,Aviation,01/03/2024 12:20
2216,Casual Chess Session,Free,75,Chess,26/02/2024 19:00
2217,Casual Chess Session,,75,Chess,04/03/2024 19:00
2218,Casual Chess Session,,75,Chess,11/03/2024 19:00
2219,Casual Chess Session,,75,Chess,18/03/2024 19:00
2221,26th February - 1st March 2024,Sports & Active,376,Vertical Fitness,23/02/2024 14:00
2223,Games Night and Talk from Bone Marrow Society,"Free, Health, Wellbeing & Support, Campaigns & Volunteering, Give it a Go",536,British Sign Language,28/02/2024 18:00
2224,Games Night! (GIAG),"Free, Give it a Go",515,Leeds Sudanese Society,01/03/2024 18:00
2225,Leeds CardioSoc echocardiography workshop,,448,CardioSoc (Medics and Dentists),13/03/2024 18:15
2227,First Year Social,"Food & Drink, Club Nights & Gigs",197,Law,29/02/2024 21:00
2228,TSOC Football Tournament,,483,Tamil Society,23/02/2024 18:00
2229,Tote Bag Painting,"£5 or less, Health, Wellbeing & Support, Arts & Creative",336,SSAFE (Suicide Support and Awareness for Everyone),28/02/2024 17:00
2230,Chai Night,"£5 or less, Alcohol-Free, Food & Drink, Other",43,Bengali,22/02/2024 18:42
2231,Leeds Griffins Training 24/02/24,"Free, £5 or less, Alcohol-Free, Sports & Active, Global Community, Give it a Go, Fresh Start 2024",291,Quadball,24/02/2024 14:00
2232,Leeds Griffins Weekly Training 02/03/24,"Free, £5 or less, Alcohol-Free, Sports & Active, Global Community, Give it a Go, Fresh Start 2024",291,Quadball,02/03/2024 11:00
2233,Junkyard Crazy Golf!,"£5 or less, Health, Wellbeing & Support, Club Nights & Gigs, Sports & Active",213,Linguistics,27/02/2024 20:00
2234,International Women's Day Brunch - Law Soc x Women Breaking Barriers,Food & Drink,197,Law,08/03/2024 13:30
2235,Bowling,Alcohol-Free,193,Labour,27/02/2024 19:00
2236,BYOD - Bring Your Own Design - Safety Alarm Design Workshop,,465,The Right to Walk,14/03/2024 15:00
2237,Old Boys 2024,Other,12,American Football,04/05/2024 14:00
2238,WU Fest Culture & Conversation,"Free, Alcohol-Free, Arts & Creative, Give it a Go, World Unite Festival 23-24",50,Black Feminist Society,04/03/2024 18:00
2239,Black Feminist Society Tote Painting Social Night,"£5 or less, Alcohol-Free, Arts & Creative",50,Black Feminist Society,29/02/2024 17:00
2243,Jamnesty!,"Club Nights & Gigs, Live Music & Performance",13,Amnesty International,12/03/2024 19:30
2245,WU Fest Language Exhange with the Language Zone,"Free, Family-Friendly, Arts & Creative, World Unite Festival 23-24",455,University of Leeds Events,07/03/2024 15:00
2246,Life Drawing - LUU ArtSoc Collab DO NOT APPROVE,"£5 or less, Arts & Creative",210,LGBT,27/02/2024 18:30
2247,Linkedin Photoshoot & Networking Event,"Global Community, Academic",558,Google Developer Student Club,13/03/2024 15:00
2248,BCSoc Library Pub Social,"Free, Food & Drink",58,British Chinese,28/02/2024 20:00
2249,Ceramics Painting!,"£5 or less, Health, Wellbeing & Support, Family-Friendly, Arts & Creative",314,Sexpression,26/02/2024 13:30
2250,Jewellery Making!,"£5 or less, Health, Wellbeing & Support, Family-Friendly, Arts & Creative",314,Sexpression,27/02/2024 15:22
2251,Matters of The Mind - Brain Leeds National Conference,"Academic, Other",554,Brain Leeds,16/03/2024 09:30
2252,BSL Café,"Free, Food & Drink, Academic, Give it a Go",536,British Sign Language,01/03/2024 18:00
2253,Career Event,"Free, Academic, Give it a Go",515,Leeds Sudanese Society,08/03/2024 16:00
2254,STAR's Music Bistro with Rainbow Junction,,342,Student Action for Refugees,15/03/2024 19:00
2255,Motorbike GIAG Semester 2,"Free, Health, Wellbeing & Support, Alcohol-Free, Give it a Go",546,Motorbike Society,05/03/2024 16:30
2258,University Kickboxing Championships 2024,"Sports & Active, Live Music & Performance, Other",187,Kickboxing + Krav Maga,16/03/2024 17:00
2260,Crossroads Social,"Free, £5 or less, Alcohol-Free, Trips & Days Out, Live Music & Performance, Other",196,LAMMPS,02/03/2024 19:00
2261,Group Study Session & Coffee,"Free, £5 or less, Health, Wellbeing & Support, Academic",202,Leeds Media Students,05/03/2024 10:00
2262,SolidariTee Term 2 GIAG,Give it a Go,473,SolidariTee Leeds,29/02/2024 12:00
2263,The Big Cross- Society Scavenger Hunt,"£5 or less, Sports & Active, Food & Drink, Alcohol-Free",479,North African Society,06/03/2024 17:00
2264,Beer Pong World Cup,"Other, Food & Drink, Club Nights & Gigs",514,Latin American,29/02/2024 21:00
2265,Women's Only at Parkwood - Uni Collaboration!,"Sports & Active, Trips & Days Out",244,Motorsport Society,13/03/2024 12:10
2267,GIAG! Rub P' Rub Nong,Give it a Go,441,Thai Society,28/02/2024 17:30
2268,Kottu Night,Food & Drink,503,Sri Lankan Society,05/03/2024 19:00
2269,Charity Auction Night,Food & Drink,197,Law,07/03/2024 18:00
2270,ArabSoc Secret Social,Trips & Days Out,440,Arab Society,02/03/2024 09:00
2271,Chill Co-Working,"Free, £5 or less, Health, Wellbeing & Support, Virtual & Online, Academic",555,Artificial Intelligence Society,05/03/2024 09:00
2272,Chill Co-Working,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,12/03/2024 09:00
2273,Chill Co-Working,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,19/03/2024 09:00
2274,Chill Co-Working,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,26/03/2024 09:00
2275,Chill Co-Working,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,02/04/2024 09:00
2276,Chill Co-Working,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,09/04/2024 09:00
2277,Chill Co-Working,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,16/04/2024 09:00
2278,Chill Co-Working,,555,Artificial Intelligence Society,23/04/2024 09:00
2279,Chill Co-Working,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,30/04/2024 09:00
2280,Chill Co-Working,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,07/05/2024 09:00
2281,Chill Co-Working,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,14/05/2024 09:00
2282,Chill Beginners Code Along,"Free, £5 or less, Health, Wellbeing & Support, Family-Friendly, Academic, Virtual & Online, Arts & Creative",555,Artificial Intelligence Society,07/03/2024 09:00
2283,Chill Beginners Code Along,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,14/03/2024 09:00
2284,Chill Beginners Code Along,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,21/03/2024 09:00
2285,Chill Beginners Code Along,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,28/03/2024 09:00
2286,Beginners Code Club,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,04/04/2024 09:00
2287,Beginners Code Club,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,11/04/2024 09:00
2288,Beginners Code Club,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,18/04/2024 09:00
2289,Beginners Code Club,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,25/04/2024 09:00
2290,Beginners Code Club,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,02/05/2024 09:00
2291,Beginners Code Club,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,09/05/2024 09:00
2292,Beginners Code Club,"Free, £5 or less, Health, Wellbeing & Support, Academic, Virtual & Online",555,Artificial Intelligence Society,16/05/2024 09:00
2293,Life Drawing 10/03/24,"£5 or less, Alcohol-Free, Arts & Creative",571,"FAHACS (Fine Art, History of Art, & Cultural Studies) Society",10/03/2024 16:30
2294,RadSoc - Curry Night,"Food & Drink, Alcohol-Free",493,RADSOC (Radiography Society),07/03/2024 19:00
2295,Drug & Alcohol Focus Group,"Free, Health, Wellbeing & Support, Alcohol-Free, Safety, Campaigns & Volunteering, £5 or less, Postgraduate",489,Wellbeing,07/03/2024 16:00
2296,Latin American Kermese: World Unite Fair,"Free, Food & Drink, World Unite Festival 23-24",514,Latin American,05/03/2024 20:00
2297,Leeds Strictly Come Dancing 2024,"Family-Friendly, Arts & Creative, Cinema & Theatre, Other",99,Dancesport (Ballroom and Latin),17/03/2024 18:30
2299,Auditioned Ensemble Spring Showcase,Live Music & Performance,219,LUUMS (Music),16/03/2024 15:00
2300,Open Ensemble Spring Showcase,Live Music & Performance,219,LUUMS (Music),09/03/2024 15:00
2301,Composers Collective Spring Showcase,Live Music & Performance,219,LUUMS (Music),10/03/2024 19:00
2302,"Solo, piano and chamber showcase",Live Music & Performance,219,LUUMS (Music),23/03/2024 15:00
2303,Unislam Poetry Showcase and Open Mic,"Live Music & Performance, £5 or less",331,Spoken Word,12/02/2024 19:00
2304,Arts and Crafts Night,"£5 or less, Arts & Creative",79,Classics,05/03/2024 18:00
2305,Friendship Bracelet Making,"£5 or less, Arts & Creative",487,Leeds Swift Soc,02/03/2024 16:00
2306,Scavenger Hunt,£5 or less,515,Leeds Sudanese Society,06/03/2024 17:00
2307,Tamil Society Games Night 2024!,"World Unite Festival 23-24, Free, £5 or less",483,Tamil Society,06/03/2024 18:30
2308,Mantality Talk with Stevie Ward,"Health, Wellbeing & Support, Spring Welfair, Free",489,Wellbeing,30/04/2024 14:00
2310,GIAG Margarita Mondays,"Give it a Go, Food & Drink, Free",491,IHP Society (International History and Politics),18/03/2024 19:30
2311,WU Fest Waistbead Making Workshop,"Free, Food & Drink, Arts & Creative, Give it a Go, World Unite Festival 23-24",553,Black Women's Project,08/03/2024 18:30
2312,LUUSAG Goes Hiking in Settle,Sports & Active,313,Scout & Guide,16/03/2024 09:00
2314,4th March - 8th March 2024,Sports & Active,376,Vertical Fitness,01/03/2024 14:00
2316,MFL BALL TICKETS,Other,138,German,15/03/2024 19:00
2317,Translating the Kempeitai with Dr Martin Ward,"Free, Academic",110,East Asian Research (EARS),13/03/2024 14:00
2318,Cross Society Scavenger Hunt,£5 or less,440,Arab Society,06/03/2024 17:00
2320,Life drawing at Maurice Keyworth,,22,Art,04/03/2024 18:30
2321,Games night,"Free, Give it a Go, Alcohol-Free",516,Egyptian Society,05/03/2024 18:00
2322,Batters Go Gaming,"Free, Alcohol-Free",298,Rounders,07/03/2024 19:00
2323,ACS Bkchat,£5 or less,7,African Caribbean,13/03/2024 18:00
2324,MFL BALL 2024,Food & Drink,330,"Spanish, Latin American and Portuguese Society (SLAPSOC)",15/03/2024 19:00
2325,WU Fest Multilingual Poetry Showcase,"Free, Arts & Creative, Live Music & Performance, Give it a Go, World Unite Festival 23-24, Student Voice",331,Spoken Word,05/03/2024 18:00
2326,The GeekSoc Charity Quiz,"£5 or less, Alcohol-Free",83,Comics & Graphic Novels,19/03/2024 18:00
2327,Games night,"Free, Give it a Go",516,Egyptian Society,05/03/2024 06:00
2328,Plant x Veg - Forage & Picnic,"Free, £5 or less, Alcohol-Free, Health, Wellbeing & Support, Food & Drink, Family-Friendly, Trips & Days Out, Climate-Friendly",446,Plant Society,09/03/2024 11:30
2329,Annual Physoc Ball,Food & Drink,281,Physics,27/04/2024 19:00
2331,Escape Room,Alcohol-Free,153,High on Life,06/03/2024 20:00
2332,Trip to Chatsworth House! (29th April),Trips & Days Out,114,English,29/04/2024 08:30
2333,Fridge-to-fridge (March '24),,97,Cycling,08/03/2024 20:30
2336,Brothers - GO KARTING,"Sports & Active, Family-Friendly",178,Islamic,07/03/2024 17:40
2337,Wellbeing for change-makers,"Arts & Creative, Climate-Friendly, Campaigns & Volunteering, Alcohol-Free",143,Green Action,06/03/2024 18:00
2338,"Joblink’s guide to work, money and bagging a part time job","Health, Wellbeing & Support, Free, Safety, Give it a Go, Alcohol-Free, Other",489,Wellbeing,07/03/2024 16:00
2340,What to do if you have been underpaid by an employer,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Virtual & Online, Postgraduate, Give it a Go, Safety",489,Wellbeing,07/03/2024 15:00
2341,International Women’s Day Boozey Bracelets! - FemSocXSocCrimSoc,"£5 or less, Arts & Creative",92,"SocCrimSoc (Sociology, Social Policy and Criminal Justice Society)",04/03/2024 19:00
2342,Movie Night (Dune: Part One),"Free, Health, Wellbeing & Support, Alcohol-Free, Academic, Cinema and Theatre",213,Linguistics,05/03/2024 18:00
2343,Tea and Talk: Stress Relief,"Free, Health, Wellbeing & Support, Alcohol-Free, Family-Friendly",336,SSAFE (Suicide Support and Awareness for Everyone),06/03/2024 17:00
2344,Collaborative Iftar,,178,Islamic,19/03/2024 18:00
2345,Leeds RAG Charity Fashion Show 2024: 'Eclipse',"Arts & Creative, Cultural Calendar",205,Leeds RAG,22/03/2024 20:00
2346,Leeds Law Soc Ramadan Iftar 2024,Cultural Calendar,197,Law,13/03/2024 18:00
2347,Book Club Movie Night,"£5 or less, Alcohol-Free, Cinema & Theatre",51,Book Club,13/03/2024 18:30
2348,Folk x Swing May Day Ceilidh,"Live Music & Performance, Arts & Creative, Sports & Active, Family-Friendly",128,Folk and Thackray Sage Morris,01/05/2024 19:30
2350,Self-Defence Workshop BFS X LUUKBKM,"£5 or less, Safety, Health, Wellbeing & Support, Campaigns & Volunteering",50,Black Feminist Society,09/03/2024 12:00
2352,BSL x ISoc Collab - Deafness and Islam,"Free, Health, Wellbeing & Support, Academic, Global Community",536,British Sign Language,08/03/2024 18:30
2353,Bradford Game Show,"Other, £5 or less, Food & Drink",270,Pakistani,06/03/2024 15:30
2354,International Women's Day STEM Social: Mingle with other STEM girlies and teaching staff,"£5 or less, Free, Food & Drink",388,Women in Engineering,08/03/2024 17:30
2355,PhilSoc X PRHS End of Year Ball,Other,277,Philosophy (Leeds University Philosophical Society),15/05/2024 18:30
2356,New ArabSoc Secret Social,Trips & Days Out,440,Arab Society,09/03/2024 09:30
2359,Charity Summer Ball 2024,Food & Drink,86,CompSoc,05/05/2024 18:00
2381,Wine Glass Painting,"£5 or less, Arts & Creative",92,"SocCrimSoc (Sociology, Social Policy and Criminal Justice Society)",11/03/2024 19:00
2382,EAFC24 X Chess Tournament 2024,,223,Malaysian,23/03/2024 12:00
2385,Uni Mental Health Day Yoga & Unwind,"£5 or less, Health, Wellbeing & Support, Sports & Active",336,SSAFE (Suicide Support and Awareness for Everyone),14/03/2024 17:00
2386,11th March - 15th March 2024,Sports & Active,376,Vertical Fitness,08/03/2024 14:00
2387,Life drawing at Maurice Keyworth,"£5 or less, Arts & Creative",22,Art,11/03/2024 18:30
2390,Classics Soirée (13/03),Academic,79,Classics,13/03/2024 17:00
2391,English Ball 2024!,,114,English,30/05/2024 19:00
2392,BCSoc Laser Tag,"Family-Friendly, Sports & Active, Other",58,British Chinese,17/03/2024 19:30
2394,Botanical Sip & Draw,"£5 or less, Arts & Creative",22,Art,10/03/2024 17:00
2395,Commercial Awareness Session,"Other, Academic",197,Law,12/03/2024 17:30
2401,St. Patrick's Day Fridge to Fridge! 🍀🍹,"Food & Drink, Club Nights & Gigs",108,Earth Sciences (RocSoc),15/03/2024 20:00
2404,Varsity 2024: Rugby Union Finale,,38,Basketball (m),24/04/2024 16:30
2405,Tour de Yorkshire Round 7 - Teamsport Stockton,"Sports & Active, Trips & Days Out",244,Motorsport Society,20/03/2024 12:45
2406,Tote Bag Painting - Wellbeing Session,"£5 or less, Health, Wellbeing & Support, Alcohol-Free, Family-Friendly, Arts & Creative",288,Psyched (Psychiatry),15/03/2024 13:30
2407,Absoc Iftar,"£5 or less, Alcohol-Free",8,Ahlul Bayt,14/03/2024 18:00
2408,BSL Easter Event - Scavenger Hunt,"£5 or less, Alcohol-Free, Academic, Food & Drink",536,British Sign Language,15/03/2024 18:00
2409,Cyprus Easter Dive Trip,,345,Sub Aqua (Scuba Diving),23/03/2024 00:30
2410,Mario Kart Charity Tournament x NAP Soc!,£5 or less,244,Motorsport Society,18/03/2024 18:00
2411,Harry Potter Quiz Night,£5 or less,205,Leeds RAG,19/03/2024 20:00
2412,NAPSOC X Motorsport Soc Mario Kart Charity Tournament!,£5 or less,259,Nintendo and Pokemon,18/03/2024 18:00
2413,EAFC24 X Chess Tournament 2024,,75,Chess,23/03/2024 12:00
2414,Women's Basketball Fundraising Tournament,£5 or less,39,Basketball (w),16/03/2024 16:30
2415,Ramadan Iftar,"£5 or less, Food & Drink",515,Leeds Sudanese Society,15/03/2024 18:00
2416,Ditch the Label x Maybelline: Brave Together - Talk About It,"Health, Wellbeing & Support, Spring Welfair, Free",489,Wellbeing,30/04/2024 12:30
2417,Jennifer Saint Talk,"Free, Academic",79,Classics,15/05/2024 14:00
2418,Afternoon Tea at Browns,Food & Drink,32,Baking Society,23/03/2024 15:40
2419,BFS Film Screening,"£5 or less, Cinema & Theatre, Anti Racism Campaign",50,Black Feminist Society,19/03/2024 18:00
2420,Board games @ Crossroads,"Free, Health, Wellbeing & Support, Alcohol-Free",546,Motorbike Society,16/03/2024 15:00
2421,Classics Soirée (19/03),Food & Drink,79,Classics,19/03/2024 17:00
2422,SMS Presents: Flashdance - Thursday Show,Live Music & Performance,339,Stage Musicals Society,21/03/2024 19:30
2423,SMS Presents: Flashdance - Friday Show,Live Music & Performance,339,Stage Musicals Society,22/03/2024 19:30
2424,SMS Presents: Flashdance - Saturday Matinee,Live Music & Performance,339,Stage Musicals Society,23/03/2024 14:00
2425,SMS Presents: Flashdance - Saturday Evening,Live Music & Performance,339,Stage Musicals Society,23/03/2024 19:30
2426,Alternative Legal Career Routes,"Academic, Other",197,Law,0024-03-19 17:30:00
2427,Wellbeing with Animals,"Spring Welfair, Free",489,Wellbeing,29/04/2024 10:00
2428,Wellbeing with Animals,"Spring Welfair, Free, Health, Wellbeing & Support",489,Wellbeing,30/04/2024 14:00
2429,Coffee Otley Run,"Food & Drink, Trips & Days Out",81,Coffee,20/03/2024 13:30
2430,Doodling Collab Social,"£5 or less, Alcohol-Free, Arts & Creative, Free",22,Art,19/03/2024 15:30
2431,Regular Life Drawing Session - CAMPUS SESSION,"£5 or less, Alcohol-Free, Arts & Creative",22,Art,18/03/2024 18:00
2432,Summer Party!,Food & Drink,92,"SocCrimSoc (Sociology, Social Policy and Criminal Justice Society)",01/05/2024 19:00
2433,Arcade Club Night,"Alcohol-Free, Other",153,High on Life,21/03/2024 19:00
2434,Trip to Alderly Edge Mine,Academic,324,Society of Economic Geologists,23/04/2024 08:00
2435,PSYCHED Film Club,"Free, Family-Friendly, Academic",288,Psyched (Psychiatry),15/03/2024 18:30
2436,LMD Basketball Training,,462,Leeds Medics and Dentists Basketball Club,08/03/2024 18:30
2437,LMD Basketball Training,,462,Leeds Medics and Dentists Basketball Club,15/03/2024 18:30
2438,LMD Basketball Training,,462,Leeds Medics and Dentists Basketball Club,22/03/2024 18:30
2439,LMD Basketball Training,,462,Leeds Medics and Dentists Basketball Club,29/03/2024 18:30
